"area","const","margin","party","le","Party.Name","Lives.in.a.communal.establishment","Density","White..English.Welsh.Scottish.Northern.Irish.British","White..Irish","White..Gypsy.or.Irish.Traveller","White..Other.White","Mixed.multiple.ethnic.group..White.and.Black.Caribbean","Mixed.multiple.ethnic.group..White.and.Black.African","Mixed.multiple.ethnic.group..White.and.Asian","Mixed.multiple.ethnic.group..Other.Mixed","Asian.Asian.British..Indian","Asian.Asian.British..Pakistani","Asian.Asian.British..Bangladeshi","Asian.Asian.British..Chinese","Asian.Asian.British..Other.Asian","Black.African.Caribbean.Black.British..African","Black.African.Caribbean.Black.British..Caribbean","Black.African.Caribbean.Black.British..Other.Black","Other.ethnic.group..Arab","Other.ethnic.group..Any.other.ethnic.group","Dependent.children.in.household..All.ages","Single..never.married.or.never.registered.a.same.sex.civil.partnership.","Married","In.a.registered.same.sex.civil.partnership","Separated..but.still.legally.married.or.still.legally.in.a.same.sex.civil.partnership.","Divorced.or.formerly.in.a.same.sex.civil.partnership.which.is.now.legally.dissolved","Widowed.or.surviving.partner.from.a.same.sex.civil.partnership","Christian","Buddhist","Hindu","Jewish","Muslim","Sikh","Other.religion","No.religion","Religion.not.stated","Economically.active..Employee..Part.time","Economically.active..Employee..Full.time","Economically.active..Self.employed","Economically.active..Unemployed","Economically.active..Full.time.student","Economically.inactive..Retired","Economically.inactive..Student..including.full.time.students.","Economically.inactive..Looking.after.home.or.family","Economically.inactive..Long.term.sick.or.disabled","Economically.inactive..Other","Unemployed..Age.16.to.24","Unemployed..Age.50.to.74","Unemployed..Never.worked","Long.term.unemployed","Part.time..15.hours.or.less.worked","Part.time..16.to.30.hours.worked","Full.time..31.to.48.hours.worked","Full.time..49.or.more.hours.worked"
"E07000171","Bassetlaw",16.57,"Labour Party",77.9,"(Labour)",2.6,1.8,94.5,0.3,0.1,2.4,0.4,0.1,0.2,0.2,0.4,0.3,0.1,0.2,0.2,0.2,0.2,0.1,0,0.1,28.1,28.5,50.8,0.2,2.5,10,7.9,9.3,21,56,13.7,0,0,0,0,0,15.3,37.9,8.3,4,2.4,17.1,3.5,3.8,5.1,2.7,1.3,0.7,0.6,1.5,9.3,21,56,13.7
"E07000172","Broxtowe",0.740000000000002,"Conservative and Unionist Party",79.4,"(Conservative)",0.8,13.7,89.5,0.6,0,2.7,0.8,0.1,0.4,0.3,1.6,0.7,0.1,1,0.7,0.4,0.4,0.1,0.4,0.2,27,31.1,50.2,0.2,2.3,8.8,7.3,9.2,19.4,60,11.5,0,0,0,0,0,14.5,40.7,7.7,3.9,2.9,16.5,5.6,3.3,3.5,1.4,1.1,0.8,0.5,1.5,9.2,19.4,60,11.5
"E07000172","Ashfield",0.390000000000001,"Labour Party",79.4,"(Labour)",0.8,13.7,89.5,0.6,0,2.7,0.8,0.1,0.4,0.3,1.6,0.7,0.1,1,0.7,0.4,0.4,0.1,0.4,0.2,27,31.1,50.2,0.2,2.3,8.8,7.3,9.2,19.4,60,11.5,0,0,0,0,0,14.5,40.7,7.7,3.9,2.9,16.5,5.6,3.3,3.5,1.4,1.1,0.8,0.5,1.5,9.2,19.4,60,11.5
"E07000173","Sherwood",0.43,"Conservative and Unionist Party",79.9,"(Conservative)",0.7,9.5,90.3,0.8,0,1.9,1.3,0.2,0.5,0.3,1.2,0.8,0.1,0.4,0.5,0.3,1,0.1,0.1,0.2,27.9,30.9,49.5,0.2,2.5,9.4,7.4,8.9,20.9,58.8,11.3,0,0,0,0,0,15.5,39.8,9.3,4.1,2.7,16.5,3.6,3.3,3.6,1.5,1.3,0.8,0.6,1.5,8.9,20.9,58.8,11.3
"E07000173","Gedling",3.86,"Labour Party",79.9,"(Labour)",0.7,9.5,90.3,0.8,0,1.9,1.3,0.2,0.5,0.3,1.2,0.8,0.1,0.4,0.5,0.3,1,0.1,0.1,0.2,27.9,30.9,49.5,0.2,2.5,9.4,7.4,8.9,20.9,58.8,11.3,0,0,0,0,0,15.5,39.8,9.3,4.1,2.7,16.5,3.6,3.3,3.6,1.5,1.3,0.8,0.6,1.5,8.9,20.9,58.8,11.3
"E07000174","Mansfield",12.42,"Labour Party",77.6,"(Labour)",0.9,13.6,93.2,0.4,0,3.5,0.5,0.1,0.2,0.2,0.5,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0,0.1,29.1,31.2,47.6,0.2,2.7,10.6,7.7,9.1,20.5,58.8,11.6,0,0,0,0,0,15.1,38.7,7.1,4.6,2.4,15.7,3.4,4.5,6.5,2,1.5,0.7,0.8,1.8,9.1,20.5,58.8,11.6
"E07000175","Newark",31.53,"Conservative and Unionist Party",78.7,"(Conservative)",2,1.8,94.2,0.6,0.2,2.5,0.4,0.1,0.3,0.2,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0,0.1,28,28,51.5,0.2,2.5,10,7.9,10.2,20,54.9,14.8,0,0,0,0,0,15.1,38,9.8,3.6,2.5,17.1,3.8,4.1,4.3,2,1.1,0.7,0.5,1.3,10.2,20,54.9,14.8
"E07000175","Sherwood",0.43,"Conservative and Unionist Party",78.7,"(Conservative)",2,1.8,94.2,0.6,0.2,2.5,0.4,0.1,0.3,0.2,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0,0.1,28,28,51.5,0.2,2.5,10,7.9,10.2,20,54.9,14.8,0,0,0,0,0,15.1,38,9.8,3.6,2.5,17.1,3.8,4.1,4.3,2,1.1,0.7,0.5,1.3,10.2,20,54.9,14.8
"E07000176","Newark",31.53,"Conservative and Unionist Party",80.3,"(Conservative)",2.1,2.7,90.3,0.7,0,2.1,0.7,0.1,0.7,0.3,2.1,1,0,0.5,0.5,0.2,0.3,0.1,0.1,0.3,29.5,28.7,53.6,0.2,2.1,8.3,7.1,10.5,19.2,55.7,14.6,0,0,0,0,0,14.6,40.5,10.8,2.8,3.3,15.9,5.5,3,2.2,1.5,0.7,0.6,0.3,1,10.5,19.2,55.7,14.6
"E07000176","Rushcliffe",29.45,"Conservative and Unionist Party",80.3,"(Conservative)",2.1,2.7,90.3,0.7,0,2.1,0.7,0.1,0.7,0.3,2.1,1,0,0.5,0.5,0.2,0.3,0.1,0.1,0.3,29.5,28.7,53.6,0.2,2.1,8.3,7.1,10.5,19.2,55.7,14.6,0,0,0,0,0,14.6,40.5,10.8,2.8,3.3,15.9,5.5,3,2.2,1.5,0.7,0.6,0.3,1,10.5,19.2,55.7,14.6
"E07000177","Henley",30.99,"Conservative and Unionist Party",79.6,"(Conservative)",2.1,2.4,86.3,0.8,0.1,5,0.6,0.3,0.5,0.4,1.2,1.7,0.1,0.5,0.8,0.7,0.4,0.2,0.1,0.3,31.4,30.4,51.7,0.3,2.3,9.2,6.1,9.2,17.8,58.8,14.3,0,0,0,0,0,14.6,45.3,10.3,2.8,2.6,12.3,3.4,3.8,2.5,2.3,0.8,0.6,0.3,1,9.2,17.8,58.8,14.3
"E07000177","Banbury",32.4,"Conservative and Unionist Party",79.6,"(Conservative)",2.1,2.4,86.3,0.8,0.1,5,0.6,0.3,0.5,0.4,1.2,1.7,0.1,0.5,0.8,0.7,0.4,0.2,0.1,0.3,31.4,30.4,51.7,0.3,2.3,9.2,6.1,9.2,17.8,58.8,14.3,0,0,0,0,0,14.6,45.3,10.3,2.8,2.6,12.3,3.4,3.8,2.5,2.3,0.8,0.6,0.3,1,9.2,17.8,58.8,14.3
"E07000177","Oxford West and Abingdon",0.32,"Conservative and Unionist Party",79.6,"(Conservative)",2.1,2.4,86.3,0.8,0.1,5,0.6,0.3,0.5,0.4,1.2,1.7,0.1,0.5,0.8,0.7,0.4,0.2,0.1,0.3,31.4,30.4,51.7,0.3,2.3,9.2,6.1,9.2,17.8,58.8,14.3,0,0,0,0,0,14.6,45.3,10.3,2.8,2.6,12.3,3.4,3.8,2.5,2.3,0.8,0.6,0.3,1,9.2,17.8,58.8,14.3
"E07000178","Oxford East",8.87,"Labour Party",78.3,"(Labour)",12.3,33.3,63.6,1.6,0.1,12.4,1.1,0.5,1.3,1.1,2.9,3.2,1.2,2.3,2.8,2.9,1.2,0.5,0.6,0.7,26.8,53.8,32.9,0.3,2,6.4,4.6,11.5,17.6,57.6,13.3,0,0,0,0,0,10.4,36.2,6.9,3.2,6.5,7,21.6,3.5,2.6,1.9,0.8,0.5,0.5,1.3,11.5,17.6,57.6,13.3
"E07000178","Oxford West and Abingdon",0.32,"Conservative and Unionist Party",78.3,"(Conservative)",12.3,33.3,63.6,1.6,0.1,12.4,1.1,0.5,1.3,1.1,2.9,3.2,1.2,2.3,2.8,2.9,1.2,0.5,0.6,0.7,26.8,53.8,32.9,0.3,2,6.4,4.6,11.5,17.6,57.6,13.3,0,0,0,0,0,10.4,36.2,6.9,3.2,6.5,7,21.6,3.5,2.6,1.9,0.8,0.5,0.5,1.3,11.5,17.6,57.6,13.3
"E07000179","Wantage",24.05,"Conservative and Unionist Party",80.5,"(Conservative)",2.1,2,90.9,0.8,0.1,4.2,0.4,0.1,0.5,0.3,0.6,0.1,0.1,0.3,0.6,0.3,0.2,0.1,0.1,0.1,30,28,54.8,0.2,2,8.3,6.7,10.2,17.5,56.4,15.9,0,0,0,0,0,14,43.3,13,2.5,2.2,13.9,3.5,4,1.9,1.6,0.7,0.6,0.3,0.9,10.2,17.5,56.4,15.9
"E07000179","Henley",30.99,"Conservative and Unionist Party",80.5,"(Conservative)",2.1,2,90.9,0.8,0.1,4.2,0.4,0.1,0.5,0.3,0.6,0.1,0.1,0.3,0.6,0.3,0.2,0.1,0.1,0.1,30,28,54.8,0.2,2,8.3,6.7,10.2,17.5,56.4,15.9,0,0,0,0,0,14,43.3,13,2.5,2.2,13.9,3.5,4,1.9,1.6,0.7,0.6,0.3,0.9,10.2,17.5,56.4,15.9
"E07000180","Wantage",24.05,"Conservative and Unionist Party",80.8,"(Conservative)",2.4,2.1,89.8,0.8,0.1,4.3,0.3,0.1,0.5,0.3,0.7,0.3,0.2,0.5,0.8,0.7,0.2,0.1,0.1,0.2,29.4,28.3,54.7,0.2,2.1,8,6.7,9.5,17.6,58.1,14.8,0,0,0,0,0,14.3,44.8,10.8,2.5,2.7,13.9,3.9,3.9,1.9,1.3,0.7,0.6,0.2,0.9,9.5,17.6,58.1,14.8
"E07000180","Oxford West and Abingdon",0.32,"Conservative and Unionist Party",80.8,"(Conservative)",2.4,2.1,89.8,0.8,0.1,4.3,0.3,0.1,0.5,0.3,0.7,0.3,0.2,0.5,0.8,0.7,0.2,0.1,0.1,0.2,29.4,28.3,54.7,0.2,2.1,8,6.7,9.5,17.6,58.1,14.8,0,0,0,0,0,14.3,44.8,10.8,2.5,2.7,13.9,3.9,3.9,1.9,1.3,0.7,0.6,0.2,0.9,9.5,17.6,58.1,14.8
"E07000181","Witney",39.37,"Conservative and Unionist Party",80.1,"(Conservative)",2.3,1.5,92.6,0.7,0.2,3.4,0.3,0.1,0.5,0.3,0.3,0.1,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.1,28.9,27.8,54,0.3,2.1,9.1,6.7,9.6,17.3,57.2,15.8,0,0,0,0,0,14.3,45.4,12.4,2.3,2.4,13.7,3,3.4,1.8,1.2,0.7,0.5,0.2,0.8,9.6,17.3,57.2,15.8
"E07000187","Wells",1.43,"Liberal Democrats",79.9,"(Liberal Democrat)",3,1.5,94.2,0.5,0.2,3,0.2,0.1,0.3,0.2,0.2,0,0.1,0.2,0.3,0.1,0.1,0,0,0.1,27.3,29.2,50.5,0.1,2.4,10.4,7.4,11.4,21.6,51.3,15.7,0,0,0,0,0,16.2,35.9,14.2,2.9,2.5,15.3,4.2,3.7,3.3,1.6,0.9,0.7,0.3,1,11.4,21.6,51.3,15.7
"E07000187","Somerton and Frome",2.99,"Liberal Democrats",79.9,"(Liberal Democrat)",3,1.5,94.2,0.5,0.2,3,0.2,0.1,0.3,0.2,0.2,0,0.1,0.2,0.3,0.1,0.1,0,0,0.1,27.3,29.2,50.5,0.1,2.4,10.4,7.4,11.4,21.6,51.3,15.7,0,0,0,0,0,16.2,35.9,14.2,2.9,2.5,15.3,4.2,3.7,3.3,1.6,0.9,0.7,0.3,1,11.4,21.6,51.3,15.7
"E07000188","Bridgwater and West Somerset",16.97,"Conservative and Unionist Party",80,"(Conservative)",1.3,2,95.3,0.4,0.1,2.6,0.2,0.1,0.2,0.2,0.1,0,0.1,0.1,0.2,0.1,0,0,0,0.1,27.3,27.5,51.8,0.2,2.5,10.1,8,10.7,21.2,54.4,13.7,0,0,0,0,0,15.8,36.3,11.5,3.6,2.7,17,3.4,4,4,1.6,1.1,0.8,0.5,1.3,10.7,21.2,54.4,13.7
"E07000188","Wells",1.43,"Liberal Democrats",80,"(Liberal Democrat)",1.3,2,95.3,0.4,0.1,2.6,0.2,0.1,0.2,0.2,0.1,0,0.1,0.1,0.2,0.1,0,0,0,0.1,27.3,27.5,51.8,0.2,2.5,10.1,8,10.7,21.2,54.4,13.7,0,0,0,0,0,15.8,36.3,11.5,3.6,2.7,17,3.4,4,4,1.6,1.1,0.8,0.5,1.3,10.7,21.2,54.4,13.7
"E07000189","Somerton and Frome",2.99,"Liberal Democrats",80.3,"(Liberal Democrat)",2.1,1.7,95,0.3,0.1,2.7,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.1,0,0,0.1,25.9,26.5,53.1,0.2,2.2,9.9,8,10.4,20.4,55.4,13.8,0,0,0,0,0,15.8,38.6,11.7,2.7,2.4,17.9,3,3.6,3.1,1.4,0.8,0.7,0.3,1,10.4,20.4,55.4,13.8
"E07000189","Yeovil",22.81,"Liberal Democrats",80.3,"(Liberal Democrat)",2.1,1.7,95,0.3,0.1,2.7,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.1,0,0,0.1,25.9,26.5,53.1,0.2,2.2,9.9,8,10.4,20.4,55.4,13.8,0,0,0,0,0,15.8,38.6,11.7,2.7,2.4,17.9,3,3.6,3.1,1.4,0.8,0.7,0.3,1,10.4,20.4,55.4,13.8
"E07000190","Taunton Deane",6.86,"Liberal Democrats",79.2,"(Liberal Democrat)",3,2.4,93.5,0.5,0.2,3.1,0.2,0.2,0.3,0.2,0.3,0.1,0.1,0.4,0.6,0.2,0.1,0,0.1,0.1,27.3,29.2,49.9,0.1,2.4,10.3,8,10,21.4,55.1,13.5,0,0,0,0,0,16.3,39.3,10.7,2.8,3,15.6,4,3.4,3.6,1.5,0.9,0.6,0.3,1,10,21.4,55.1,13.5
"E07000191","Bridgwater and West Somerset",16.97,"Conservative and Unionist Party",78.1,"(Conservative)",4,0.5,95.8,0.4,0,2.4,0.2,0.1,0.2,0.1,0.1,0,0.1,0.1,0.3,0,0,0,0,0.1,19.5,25.1,51.7,0.2,2.3,10.6,10.1,11,22.9,50.7,15.5,0,0,0,0,0,14.6,29.3,16.3,2.8,1.8,23.1,3,3.4,4.2,1.6,0.7,0.9,0.2,1,11,22.9,50.7,15.5
"E07000192","Cannock Chase",7.01,"Conservative and Unionist Party",78,"(Conservative)",0.7,12.4,96.5,0.4,0,0.9,0.5,0.1,0.2,0.1,0.4,0.1,0,0.2,0.2,0.1,0.2,0,0,0.1,30.7,31.2,49.4,0.2,2.4,9.6,7.2,8.8,19.7,58.2,13.2,0,0,0,0,0,15.2,39.9,8.7,4.6,2.6,14.9,3.6,4.2,4.7,1.7,1.5,0.8,0.7,1.9,8.8,19.7,58.2,13.2
"E07000193","Burton",12.65,"Conservative and Unionist Party",77.8,"(Conservative)",1.8,2.9,86.2,0.5,0.1,3.7,0.7,0.1,0.4,0.2,0.8,4.9,0.1,0.3,0.8,0.3,0.4,0.2,0.1,0.2,29.6,30.5,50.1,0.2,2.5,9.4,7.4,9.3,19.3,57.4,14,0,0,0,0,0,14.6,40.7,8.6,3.8,2.7,15,3.7,4.4,3.7,2.5,1.2,0.7,0.5,1.4,9.3,19.3,57.4,14
"E07000193","Lichfield",34.3,"Conservative and Unionist Party",77.8,"(Conservative)",1.8,2.9,86.2,0.5,0.1,3.7,0.7,0.1,0.4,0.2,0.8,4.9,0.1,0.3,0.8,0.3,0.4,0.2,0.1,0.2,29.6,30.5,50.1,0.2,2.5,9.4,7.4,9.3,19.3,57.4,14,0,0,0,0,0,14.6,40.7,8.6,3.8,2.7,15,3.7,4.4,3.7,2.5,1.2,0.7,0.5,1.4,9.3,19.3,57.4,14
"E07000194","Lichfield",34.3,"Conservative and Unionist Party",79.2,"(Conservative)",1.7,3,94.6,0.6,0,1.5,0.5,0.1,0.3,0.2,0.9,0.2,0.1,0.2,0.3,0.1,0.3,0.1,0,0.1,28.4,27,54.8,0.1,2.2,8.6,7.3,10.3,19.1,54.9,15.7,0,0,0,0,0,14.6,38.6,10.4,3.4,2.4,18.6,3.7,3.5,3,1.8,1,0.8,0.4,1.3,10.3,19.1,54.9,15.7
"E07000194","Tamworth",13.13,"Conservative and Unionist Party",79.2,"(Conservative)",1.7,3,94.6,0.6,0,1.5,0.5,0.1,0.3,0.2,0.9,0.2,0.1,0.2,0.3,0.1,0.3,0.1,0,0.1,28.4,27,54.8,0.1,2.2,8.6,7.3,10.3,19.1,54.9,15.7,0,0,0,0,0,14.6,38.6,10.4,3.4,2.4,18.6,3.7,3.5,3,1.8,1,0.8,0.4,1.3,10.3,19.1,54.9,15.7
"E07000195","Staffordshire Moorlands",15.26,"Conservative and Unionist Party",78.3,"(Conservative)",3.4,5.9,93.3,0.3,0,1.4,0.5,0.1,0.4,0.2,0.8,0.4,0.1,0.8,0.8,0.4,0.2,0.1,0.1,0.2,27.1,33.5,47.3,0.2,2.3,9,7.9,9.7,20,58.7,11.6,0,0,0,0,0,13.8,37.8,7.6,3.7,3.9,16.1,7.6,3.2,4.7,1.7,1.1,0.7,0.5,1.4,9.7,20,58.7,11.6
"E07000195","Newcastle-under-Lyme",3.59,"Labour Party",78.3,"(Labour)",3.4,5.9,93.3,0.3,0,1.4,0.5,0.1,0.4,0.2,0.8,0.4,0.1,0.8,0.8,0.4,0.2,0.1,0.1,0.2,27.1,33.5,47.3,0.2,2.3,9,7.9,9.7,20,58.7,11.6,0,0,0,0,0,13.8,37.8,7.6,3.7,3.9,16.1,7.6,3.2,4.7,1.7,1.1,0.7,0.5,1.4,9.7,20,58.7,11.6
"E07000195","Stoke-on-Trent North",20.49,"Labour Party",78.3,"(Labour)",3.4,5.9,93.3,0.3,0,1.4,0.5,0.1,0.4,0.2,0.8,0.4,0.1,0.8,0.8,0.4,0.2,0.1,0.1,0.2,27.1,33.5,47.3,0.2,2.3,9,7.9,9.7,20,58.7,11.6,0,0,0,0,0,13.8,37.8,7.6,3.7,3.9,16.1,7.6,3.2,4.7,1.7,1.1,0.7,0.5,1.4,9.7,20,58.7,11.6
"E07000195","Stone",28.14,"Conservative and Unionist Party",78.3,"(Conservative)",3.4,5.9,93.3,0.3,0,1.4,0.5,0.1,0.4,0.2,0.8,0.4,0.1,0.8,0.8,0.4,0.2,0.1,0.1,0.2,27.1,33.5,47.3,0.2,2.3,9,7.9,9.7,20,58.7,11.6,0,0,0,0,0,13.8,37.8,7.6,3.7,3.9,16.1,7.6,3.2,4.7,1.7,1.1,0.7,0.5,1.4,9.7,20,58.7,11.6
"E07000196","South Staffordshire",32.89,"Conservative and Unionist Party",79.5,"(Conservative)",1.8,2.7,94.6,0.4,0.1,0.7,0.7,0,0.4,0.2,1.3,0.2,0,0.2,0.3,0.1,0.3,0.1,0,0.2,27.8,26.9,55,0.1,1.9,8.1,8,9.9,19.9,56.4,13.8,0,0,0,0,0,15.1,38.4,10.5,3.3,2.6,18.3,3.9,3.2,2.8,2,1,0.8,0.4,1.3,9.9,19.9,56.4,13.8
"E07000196","Stafford",10.86,"Conservative and Unionist Party",79.5,"(Conservative)",1.8,2.7,94.6,0.4,0.1,0.7,0.7,0,0.4,0.2,1.3,0.2,0,0.2,0.3,0.1,0.3,0.1,0,0.2,27.8,26.9,55,0.1,1.9,8.1,8,9.9,19.9,56.4,13.8,0,0,0,0,0,15.1,38.4,10.5,3.3,2.6,18.3,3.9,3.2,2.8,2,1,0.8,0.4,1.3,9.9,19.9,56.4,13.8
"E07000197","Stone",28.14,"Conservative and Unionist Party",79.7,"(Conservative)",2.5,2.2,92.6,0.6,0.1,1.7,0.6,0.1,0.3,0.2,1,0.3,0.1,0.4,0.7,0.3,0.4,0.1,0.2,0.2,27.1,29.2,51.9,0.2,2.3,9.1,7.2,9.8,19.3,56.2,14.6,0,0,0,0,0,14.5,40,9.1,3.1,3.4,16.7,5.1,3,3.1,2,0.9,0.7,0.4,1.2,9.8,19.3,56.2,14.6
"E07000197","Stafford",10.86,"Conservative and Unionist Party",79.7,"(Conservative)",2.5,2.2,92.6,0.6,0.1,1.7,0.6,0.1,0.3,0.2,1,0.3,0.1,0.4,0.7,0.3,0.4,0.1,0.2,0.2,27.1,29.2,51.9,0.2,2.3,9.1,7.2,9.8,19.3,56.2,14.6,0,0,0,0,0,14.5,40,9.1,3.1,3.4,16.7,5.1,3,3.1,2,0.9,0.7,0.4,1.2,9.8,19.3,56.2,14.6
"E07000198","Staffordshire Moorlands",15.26,"Conservative and Unionist Party",78.9,"(Conservative)",1.3,1.7,97.5,0.3,0,0.9,0.2,0.1,0.2,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0,0,0,26.2,26.6,54.1,0.1,2.1,8.8,8.3,9.4,19.8,56,14.8,0,0,0,0,0,14.6,38.1,11.3,2.8,2.5,19.1,3.3,2.9,4.1,1.3,0.8,0.6,0.3,1,9.4,19.8,56,14.8
"E07000198","Stone",28.14,"Conservative and Unionist Party",78.9,"(Conservative)",1.3,1.7,97.5,0.3,0,0.9,0.2,0.1,0.2,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0,0,0,26.2,26.6,54.1,0.1,2.1,8.8,8.3,9.4,19.8,56,14.8,0,0,0,0,0,14.6,38.1,11.3,2.8,2.5,19.1,3.3,2.9,4.1,1.3,0.8,0.6,0.3,1,9.4,19.8,56,14.8
"E07000199","Tamworth",13.13,"Conservative and Unionist Party",78.7,"(Conservative)",0.5,24.9,95,0.7,0,1.6,0.5,0.1,0.3,0.2,0.5,0.1,0,0.2,0.2,0.1,0.3,0.1,0,0.1,32,31.7,49,0.1,2.7,10.1,6.4,8.6,19,59.7,12.6,0,0,0,0,0,15.1,43.1,7.1,4.5,2.7,14.3,3.5,4.2,4.1,1.4,1.3,0.9,0.5,1.8,8.6,19,59.7,12.6
"E07000200","South Suffolk",16.9,"Conservative and Unionist Party",81.3,"(Conservative)",1.8,1.5,95.4,0.6,0.1,1.9,0.3,0.1,0.2,0.2,0.2,0,0.1,0.2,0.3,0.2,0.1,0,0,0.1,26.5,25.5,54.7,0.2,2.3,9.3,7.9,11.7,19.6,53.3,15.5,0,0,0,0,0,15.2,37.2,12.7,3,2.3,18.2,3.4,4.2,2.5,1.4,0.8,0.7,0.3,1.2,11.7,19.6,53.3,15.5
"E07000201","West Suffolk",27.14,"Conservative and Unionist Party",78.9,"(Conservative)",2.6,1.6,77.2,1,0.2,13.5,0.4,0.5,0.7,1.3,0.5,0.2,0.2,0.2,1,0.6,0.3,1.3,0,0.9,28.3,30,50.6,0.2,2.6,10.1,6.4,8.2,15.2,58.5,18.2,0,0,0,0,0,13,47.5,9.2,3.2,2.2,12.3,2.7,4.7,2.6,2.5,0.9,0.7,0.4,1.2,8.2,15.2,58.5,18.2
"E07000202","Central Suffolk and North Ipswich",25.81,"Conservative and Unionist Party",78.7,"(Conservative)",1.6,33.8,82.9,0.5,0.1,5.4,1.9,0.5,0.5,0.7,1.4,0.2,1.3,0.5,1,0.8,1.2,0.4,0.1,0.7,29.3,37,43.5,0.2,2.9,9.9,6.5,10.1,20.5,58.5,10.9,0,0,0,0,0,16.5,41.2,7.3,5.4,3.1,11.6,3.8,4.8,4.2,2.1,1.7,0.8,0.8,2.2,10.1,20.5,58.5,10.9
"E07000202","Ipswich",4.43,"Conservative and Unionist Party",78.7,"(Conservative)",1.6,33.8,82.9,0.5,0.1,5.4,1.9,0.5,0.5,0.7,1.4,0.2,1.3,0.5,1,0.8,1.2,0.4,0.1,0.7,29.3,37,43.5,0.2,2.9,9.9,6.5,10.1,20.5,58.5,10.9,0,0,0,0,0,16.5,41.2,7.3,5.4,3.1,11.6,3.8,4.8,4.2,2.1,1.7,0.8,0.8,2.2,10.1,20.5,58.5,10.9
"E07000203","Central Suffolk and North Ipswich",25.81,"Conservative and Unionist Party",81,"(Conservative)",1.5,1.1,95.9,0.4,0.1,1.5,0.3,0.1,0.3,0.2,0.2,0,0,0.2,0.3,0.2,0.1,0.1,0,0.1,28.1,24.9,56.5,0.2,2.4,8.9,7,12,19.2,52.3,16.5,0,0,0,0,0,15.7,38.5,13,2.6,2.5,17.4,2.9,4,2.2,1.3,0.7,0.6,0.3,0.9,12,19.2,52.3,16.5
"E07000203","Bury St Edmunds",21.08,"Conservative and Unionist Party",81,"(Conservative)",1.5,1.1,95.9,0.4,0.1,1.5,0.3,0.1,0.3,0.2,0.2,0,0,0.2,0.3,0.2,0.1,0.1,0,0.1,28.1,24.9,56.5,0.2,2.4,8.9,7,12,19.2,52.3,16.5,0,0,0,0,0,15.7,38.5,13,2.6,2.5,17.4,2.9,4,2.2,1.3,0.7,0.6,0.3,0.9,12,19.2,52.3,16.5
"E07000204","West Suffolk",27.14,"Conservative and Unionist Party",80.9,"(Conservative)",2.8,1.7,91.2,0.7,0.1,4.1,0.4,0.2,0.4,0.3,0.5,0.1,0.1,0.3,0.6,0.4,0.2,0.2,0.1,0.2,28.7,29.3,51.3,0.2,2.5,9.5,7.1,10.2,18.7,56.6,14.6,0,0,0,0,0,15.3,42.5,9.8,3,2.6,15.4,3.1,3.4,2.6,2.3,1,0.6,0.4,1.1,10.2,18.7,56.6,14.6
"E07000204","South Suffolk",16.9,"Conservative and Unionist Party",80.9,"(Conservative)",2.8,1.7,91.2,0.7,0.1,4.1,0.4,0.2,0.4,0.3,0.5,0.1,0.1,0.3,0.6,0.4,0.2,0.2,0.1,0.2,28.7,29.3,51.3,0.2,2.5,9.5,7.1,10.2,18.7,56.6,14.6,0,0,0,0,0,15.3,42.5,9.8,3,2.6,15.4,3.1,3.4,2.6,2.3,1,0.6,0.4,1.1,10.2,18.7,56.6,14.6
"E07000204","Bury St Edmunds",21.08,"Conservative and Unionist Party",80.9,"(Conservative)",2.8,1.7,91.2,0.7,0.1,4.1,0.4,0.2,0.4,0.3,0.5,0.1,0.1,0.3,0.6,0.4,0.2,0.2,0.1,0.2,28.7,29.3,51.3,0.2,2.5,9.5,7.1,10.2,18.7,56.6,14.6,0,0,0,0,0,15.3,42.5,9.8,3,2.6,15.4,3.1,3.4,2.6,2.3,1,0.6,0.4,1.1,10.2,18.7,56.6,14.6
"E07000205","Suffolk Coastal",16.63,"Conservative and Unionist Party",80,"(Conservative)",2,1.4,93.9,0.5,0,2.2,0.4,0.2,0.4,0.3,0.6,0.1,0.1,0.4,0.4,0.2,0.2,0.1,0,0.1,25.9,24.6,55.2,0.2,2.3,9.3,8.4,12.6,20.4,51.8,15.2,0,0,0,0,0,15.9,36.2,11.8,2.7,2.4,19.4,3.2,3.9,2.6,1.7,0.8,0.7,0.3,1,12.6,20.4,51.8,15.2
"E07000205","Central Suffolk and North Ipswich",25.81,"Conservative and Unionist Party",80,"(Conservative)",2,1.4,93.9,0.5,0,2.2,0.4,0.2,0.4,0.3,0.6,0.1,0.1,0.4,0.4,0.2,0.2,0.1,0,0.1,25.9,24.6,55.2,0.2,2.3,9.3,8.4,12.6,20.4,51.8,15.2,0,0,0,0,0,15.9,36.2,11.8,2.7,2.4,19.4,3.2,3.9,2.6,1.7,0.8,0.7,0.3,1,12.6,20.4,51.8,15.2
